ID	Target	Tweet	Stance
14	Are E-Cigarettes safe?	Some case reports found harms to health brought about by e-cigarettes in many countries, such as the US and in Europe with the most common effect beingg dryness of the mouth and throat.	AGAINST
156	Are E-Cigarettes safe?	With e-cigarettes booming in popularity and being marketed as a healthier alternative to traditional smoking, scientists have been investigating the chemicals used in vaping in an attempt to identify any associated health risks.	FAVOR
40	Are E-Cigarettes safe?	The explosions were the result of extended charging, use of unsuitable chargers, or design flaws.	NONE
378	Are E-Cigarettes safe?	In 2015, Public Health England stated that e-cigarettes are estimated to be 95% less harmful than smoking.	FAVOR
334	Are E-Cigarettes safe?	They�re generally considered safer than regular cigarettes, because they are smoke-free and tobacco-free; however, they are not nicotine-free.	FAVOR
216	Are E-Cigarettes safe?	"The researchers determined that e-cigarette vapor contains ""free radicals,"" known toxins found in cigarette smoke and air pollution."	AGAINST
279	Are E-Cigarettes safe?	Cigarette smoke contains thousands of chemicals, but nicotine is the major chemical that causes cigarette addiction, Hai�said�in a statement to Healthline.	NONE
356	Are E-Cigarettes safe?	Regular cigarettes contain nearly 600 additives, 69 of which are carcinogenic.	NONE
236	Are E-Cigarettes safe?	 Survey data indicate that e-cigarette use is overwhelmingly concentrated about current and former smokers.	NONE
207	Are E-Cigarettes safe?	Research findings on e-cigarettes warrant further study in susceptible individuals, such as COPD patients who have switched from cigarettes to e-cigarettes, or to new users of e-cigarettes who may have never used cigarettes.	NONE
212	Are E-Cigarettes safe?	Another thing working in the favor of e-cigarettes in the risk continuum is that they don't combust the way cigarettes do, limiting some of the chemicals released in cigarette smoke.	FAVOR
295	Are E-Cigarettes safe?	After all, e-cigarettes don�t contain the tar and combustion products that cigarette smoke does, although most of them do contain the nicotine.	NONE
376	Are E-Cigarettes safe?	In July 2014 the World Health Organization (WHO) report cautioned about potential risks of using e-cigarettes.	AGAINST
251	Are E-Cigarettes safe?	FDA has not approved or recommended any e-cig for a smoking cessation option.	NONE
403	Are E-Cigarettes safe?	"The American Diabetes Association states ""There is no evidence that e-cigarettes are a healthier alternative to smoking."""	AGAINST
377	Are E-Cigarettes safe?	Regulated US Food and Drug Administration (FDA) products such as nicotine inhalers are probably safer than e-cigarettes.	AGAINST
303	Are E-Cigarettes safe?	A more recent analysis finds some toxic chemicals in e-cigarette vapor but at much lower levels than in tobacco smoke.	FAVOR
269	Are E-Cigarettes safe?	Some people use them as a way to carry on smoking while avoiding cigarette smoke.	NONE
201	Are E-Cigarettes safe?	Popcorn lung  a deadly lung disease is caused by diacetyl, a chemical used in flavoring on some of the juices used in e-cigarettes.	AGAINST
161	Are E-Cigarettes safe?	�There is still a lot we don�t know about these products, including whether they will decrease or increase use of traditional cigarettes.�	NONE
43	Are E-Cigarettes safe?	"In 2015 Public Health England concluded that the risks of fire from e-cigarettes ""appear to be comparable to similar electrical goods""."	NONE
217	Are E-Cigarettes safe?	Free radicals are highly reactive agents that can damage DNA or other molecules within cells, resulting in cell death.	NONE
190	Are E-Cigarettes safe?	Important caveat Ecigs have really only been in use for the past few years, so nothing is known about the long term effects.	AGAINST
309	Are E-Cigarettes safe?	Accepting such low quality evidence for the efficacy of e-cigarettes in the same thing as accepting surveys data as evidence for the efficacy of supplements, and it distresses me how many are either unable or unwilling to understand that.	NONE
259	Are E-Cigarettes safe?	  A third study, in the May edition of Journal of American Medicine Association�s internal medicine publication, said there is no conclusive evidence that e-cigs can play a role in smoking cessation, particularly in comparison with a nicotine patch.	NONE
105	Are E-Cigarettes safe?	"The study expressed concern that ""The growth of this false perception risks discouraging many smokers from using electronic cigarettes to quit and keep them smoking instead which would be bad for their health and the health of those around them."""	FAVOR
53	Are E-Cigarettes safe?	Nicotine toxicity is a concern when e-cigarette solutions are swallowed intentionally by adults as a suicidal overdose.	AGAINST
1	Are E-Cigarettes safe?	There are questions about how safe it is to inhale some substances in the e-cigarette vapor into the lungs.	AGAINST
49	Are E-Cigarettes safe?	"The amount of vapor produced is controlled by the power of the battery, which has led some users to adjust their e-cigarettes to increase battery power to obtain a stronger nicotine ""hit"", but there is a small risk of battery explosion."	AGAINST
80	Are E-Cigarettes safe?	Aldehydes may cause harmful health effects; though, in the majority of cases, the amounts inhaled are less than those in traditional cigarettes.	FAVOR
205	Are E-Cigarettes safe?	Our findings suggest that e-cigarettes are not neutral in terms of the effects on the lungs, said senior author Shyam Biswal, a professor in the Department of Environmental Health Sciences at the Bloomberg School.	AGAINST
34	Are E-Cigarettes safe?	Most e-cigarettes use lithium batteries, the improper use of which may result in accidents.	AGAINST
263	Are E-Cigarettes safe?	�Unfortunately, the evidence on whether e-cigarettes help smokers to quit is contradictory and inconclusive,� Katz wrote.	NONE
91	Are E-Cigarettes safe?	A 2014 review noted a study had found metal particles in the fluid and aerosol, at levels were 10-50 times less than that allowed in medicines that are inhaled.	AGAINST
339	Are E-Cigarettes safe?	Others fear the e-devices will addict nonsmokers to nicotine and eventually lead to more people smoking.	AGAINST
52	Are E-Cigarettes safe?	An excessive amount of nicotine for a child that is capable of being fatal is 0.1�0.2�mg/kg of body weight.	NONE
345	Are E-Cigarettes safe?	In fact, this past week the World Health Organization called for a ban on indoor use of e-cigarettes in workplaces, restaurants and other public spaces.	AGAINST
264	Are E-Cigarettes safe?	Dr. Gilbert Ross, medical and executive director of The American Council on Science and Health, said �allowing e-cigs to compete with cigarettes in the marketplace might decrease smoking-related morbidity and mortality.� 	NONE
241	Are E-Cigarettes safe?	In 2009 there was a 10 percent decrease in cigarette sales in the U.S., and while that directly followed an increase in the federal cigarette tax, it's not only price that's changing the habits of American smokers.	NONE
13	Are E-Cigarettes safe?	Reported adverse effects from e-cigarette use include upper respiratory tract irritation, dry cough, dryness of the mucus membrane, headache, dizziness, nervousness, insomnia, sleeplessness, nausea, vomiting, dry mouth, tongue sores, black tongue, gum bleeding, gingivitis, gastric burning, constipation, palpitation, chest pain, eye irritation, eye redness, eye dryness, shortness of breath, and shivering.	AGAINST
315	Are E-Cigarettes safe?	Experts are concerned that marketing of e-cigarettes can increase nicotine addiction among young people encouraging them to try other tobacco products.	AGAINST
88	Are E-Cigarettes safe?	E-cigarettes contain some contamination with small amounts of metals in the emissions but it is not likely that these amounts would cause a serious risk to the health of the user.	FAVOR
273	Are E-Cigarettes safe?	E-cigarettes are also widely promoted to help people quit smoking.	NONE
166	Are E-Cigarettes safe?	This simultaneous increase in e-cigarette use and cessation may be coincidental, and it is therefore vitally important for longitudinal studies to be conducted to assess the impact of e-cigarette usage on quitting behaviour.	NONE
328	Are E-Cigarettes safe?	Some studies suggest nicotine in e-cigarettes might be linked to anxiety and blood vessel problems.	AGAINST
406	Are E-Cigarettes safe?	"Moreover, a WHO report in 2009 cautioned that the ""safety of e-cigarettes is not confirmed."""	AGAINST
134	Are E-Cigarettes safe?	Despite their growing popularity, very little is known about toxic substances produced by e-cigarettes and their health effects.	AGAINST
306	Are E-Cigarettes safe?	Moreover, we don�t know yet whether long term use of nicotine delivered in this manner is safe.	AGAINST
396	Are E-Cigarettes safe?	However, e-cigarettes cannot be regarded as simply harmless.	AGAINST
319	Are E-Cigarettes safe?	There is liquid vapour, which appears in the same manner as smoke and you also get a similar feeling at the back of your throat, just like a traditional cigarette.	NONE
243	Are E-Cigarettes safe?	Global sales of smokeless tobacco products, including smokeless inhalers, has grown to nearly $3 billion -- and continues to grow.	NONE
54	Are E-Cigarettes safe?	Due to nicotine content inconstancy, it is recommended that e-cigarette companies develop quality standards with respect to nicotine content.	NONE
